Reg,Weight,Module,Regulator,TargetGene
YBR141W-A_YEL008C-A,0.119080194049493,L6,YBR141W-A,YEL008C-A
YBR141W-A_YJR151W-A,0.169652443689687,L6,YBR141W-A,YJR151W-A
YBR141W-A_snR39,0.132329755097824,L6,YBR141W-A,snR39
YBR141W-A_YHL015W-A,0.124224367847031,L6,YBR141W-A,YHL015W-A
YBR141W-A_snR39B,0.109954971527723,L6,YBR141W-A,snR39B
YBR141W-A_snR79,0.146731192784862,L6,YBR141W-A,snR79
YER053C-A_snR77,0.127130052800496,L6,YER053C-A,snR77
YER053C-A_YMR272W-A,0.122881080559258,L6,YER053C-A,YMR272W-A
snR39_snR18,0.121162084437952,L6,snR39,snR18
snR39_snR40,0.152712777572155,L6,snR39,snR40
snR39_YOR302W,0.100475880001236,L6,snR39,YOR302W
snR39_YBR141W-A,0.156468596033824,L6,snR39,YBR141W-A
snR39_YHL015W-A,0.173806611767337,L6,snR39,YHL015W-A
YHL015W-A_YBL071C-B,0.140035945966782,L6,YHL015W-A,YBL071C-B
YHL015W-A_snR77,-0.122766760111705,L6,YHL015W-A,snR77
YHL015W-A_snR18,0.123784711176582,L6,YHL015W-A,snR18
YHL015W-A_tV(AAC)O,0.109851607925881,L6,YHL015W-A,tV(AAC)O
YHL015W-A_snR40,0.189253046496915,L6,YHL015W-A,snR40
